track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason
turkey_modern_0038,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0038.mp3,bilal63/turkish_music_emotion_dataset,train,39,30.000068,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0038,1,pending,,pending,pending,
turkey_modern_0039,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0039.mp3,bilal63/turkish_music_emotion_dataset,train,40,30.000862,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0039,1,pending,,pending,pending,
turkey_modern_0040,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0040.mp3,bilal63/turkish_music_emotion_dataset,train,41,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0040,1,pending,,pending,pending,
turkey_modern_0041,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0041.mp3,bilal63/turkish_music_emotion_dataset,train,42,30.98907,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0041,1,pending,,pending,pending,
turkey_modern_0042,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0042.mp3,bilal63/turkish_music_emotion_dataset,train,43,30.000068,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0042,1,pending,,pending,pending,
turkey_modern_0043,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0043.mp3,bilal63/turkish_music_emotion_dataset,train,44,30.00068,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0043,1,pending,,pending,pending,
turkey_modern_0044,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0044.mp3,bilal63/turkish_music_emotion_dataset,train,45,30.000658,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0044,1,pending,,pending,pending,
turkey_modern_0045,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0045.mp3,bilal63/turkish_music_emotion_dataset,train,46,30.000998,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0045,1,pending,,pending,pending,
turkey_modern_0046,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0046.mp3,bilal63/turkish_music_emotion_dataset,train,47,30.000635,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0046,1,pending,,pending,pending,
turkey_modern_0047,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0047.mp3,bilal63/turkish_music_emotion_dataset,train,48,30.000862,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0047,1,pending,,pending,pending,
turkey_modern_0048,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0048.mp3,bilal63/turkish_music_emotion_dataset,train,49,30.000454,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0048,1,pending,,pending,pending,
turkey_modern_0049,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0049.mp3,bilal63/turkish_music_emotion_dataset,train,50,30.000385,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0049,1,pending,,pending,pending,
turkey_modern_0050,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0050.mp3,bilal63/turkish_music_emotion_dataset,train,51,30.000862,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0050,1,pending,,pending,pending,
turkey_modern_0051,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0051.mp3,bilal63/turkish_music_emotion_dataset,train,52,30.000317,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0051,1,pending,,pending,pending,
turkey_modern_0052,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0052.mp3,bilal63/turkish_music_emotion_dataset,train,53,30.00093,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0052,1,pending,,pending,pending,
turkey_modern_0053,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0053.mp3,bilal63/turkish_music_emotion_dataset,train,54,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0053,1,pending,,pending,pending,
turkey_modern_0054,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0054.mp3,bilal63/turkish_music_emotion_dataset,train,55,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0054,1,pending,,pending,pending,
turkey_modern_0055,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0055.mp3,bilal63/turkish_music_emotion_dataset,train,57,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0055,1,pending,,pending,pending,
turkey_modern_0056,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0056.mp3,bilal63/turkish_music_emotion_dataset,train,58,30.000635,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0056,1,pending,,pending,pending,
turkey_modern_0057,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0057.mp3,bilal63/turkish_music_emotion_dataset,train,59,30.00102,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0057,1,pending,,pending,pending,
turkey_modern_0058,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0058.mp3,bilal63/turkish_music_emotion_dataset,train,60,30.000159,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0058,1,pending,,pending,pending,
turkey_modern_0059,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0059.mp3,bilal63/turkish_music_emotion_dataset,train,61,30.000454,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0059,1,pending,,pending,pending,
turkey_modern_0060,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0060.mp3,bilal63/turkish_music_emotion_dataset,train,62,30.000454,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0060,1,pending,,pending,pending,
turkey_modern_0061,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0061.mp3,bilal63/turkish_music_emotion_dataset,train,63,30.000862,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0061,1,pending,,pending,pending,
turkey_modern_0062,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0062.mp3,bilal63/turkish_music_emotion_dataset,train,64,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0062,1,pending,,pending,pending,
turkey_modern_0063,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0063.mp3,bilal63/turkish_music_emotion_dataset,train,65,30.000408,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0063,1,pending,,pending,pending,
turkey_modern_0064,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0064.mp3,bilal63/turkish_music_emotion_dataset,train,66,30.000998,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0064,1,pending,,pending,pending,
turkey_modern_0065,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0065.mp3,bilal63/turkish_music_emotion_dataset,train,67,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0065,1,pending,,pending,pending,
turkey_modern_0066,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0066.mp3,bilal63/turkish_music_emotion_dataset,train,68,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0066,1,pending,,pending,pending,
turkey_modern_0067,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0067.mp3,bilal63/turkish_music_emotion_dataset,train,69,30.000431,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0067,1,pending,,pending,pending,
turkey_modern_0068,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0068.mp3,bilal63/turkish_music_emotion_dataset,train,70,30.000272,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0068,1,pending,,pending,pending,
turkey_modern_0069,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0069.mp3,bilal63/turkish_music_emotion_dataset,train,71,30.00059,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0069,1,pending,,pending,pending,
turkey_modern_0070,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0070.mp3,bilal63/turkish_music_emotion_dataset,train,72,30.000998,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0070,1,pending,,pending,pending,
turkey_modern_0071,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0071.mp3,bilal63/turkish_music_emotion_dataset,train,73,30.00068,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0071,1,pending,,pending,pending,
turkey_modern_0072,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0072.mp3,bilal63/turkish_music_emotion_dataset,train,74,30.000998,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0072,1,pending,,pending,pending,
turkey_modern_0073,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0073.mp3,bilal63/turkish_music_emotion_dataset,train,75,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0073,1,pending,,pending,pending,
turkey_modern_0074,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0074.mp3,bilal63/turkish_music_emotion_dataset,train,76,30.000567,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0074,1,pending,,pending,pending,
turkey_modern_0075,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0075.mp3,bilal63/turkish_music_emotion_dataset,train,77,30.000544,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0075,1,pending,,pending,pending,
turkey_modern_0076,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0076.mp3,bilal63/turkish_music_emotion_dataset,train,78,30.000998,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0076,1,pending,,pending,pending,
turkey_modern_0077,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0077.mp3,bilal63/turkish_music_emotion_dataset,train,79,30.000204,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0077,1,pending,,pending,pending,
turkey_modern_0078,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0078.mp3,bilal63/turkish_music_emotion_dataset,train,80,30.000907,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0078,1,pending,,pending,pending,
turkey_modern_0079,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0079.mp3,bilal63/turkish_music_emotion_dataset,train,81,30.00102,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0079,1,pending,,pending,pending,
turkey_modern_0080,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0080.mp3,bilal63/turkish_music_emotion_dataset,train,82,30.000431,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0080,1,pending,,pending,pending,
turkey_modern_0081,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0081.mp3,bilal63/turkish_music_emotion_dataset,train,83,30.000045,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0081,1,pending,,pending,pending,
turkey_modern_0082,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0082.mp3,bilal63/turkish_music_emotion_dataset,train,84,30.000295,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0082,1,pending,,pending,pending,
turkey_modern_0083,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0083.mp3,bilal63/turkish_music_emotion_dataset,train,85,30.001995,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0083,1,pending,,pending,pending,
turkey_modern_0084,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0084.mp3,bilal63/turkish_music_emotion_dataset,train,86,30.000091,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0084,1,pending,,pending,pending,
turkey_modern_0085,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0085.mp3,bilal63/turkish_music_emotion_dataset,train,87,30.000181,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0085,1,pending,,pending,pending,
turkey_modern_0086,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0086.mp3,bilal63/turkish_music_emotion_dataset,train,88,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0086,1,pending,,pending,pending,
turkey_modern_0087,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0087.mp3,bilal63/turkish_music_emotion_dataset,train,89,30.0,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0087,1,pending,,pending,pending,
turkey_modern_0088,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0088.mp3,bilal63/turkish_music_emotion_dataset,train,90,30.000295,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0088,1,pending,,pending,pending,
turkey_modern_0089,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0089.mp3,bilal63/turkish_music_emotion_dataset,train,91,30.00102,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0089,1,pending,,pending,pending,
turkey_modern_0090,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0090.mp3,bilal63/turkish_music_emotion_dataset,train,92,30.000998,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0090,1,pending,,pending,pending,
turkey_modern_0091,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0091.mp3,bilal63/turkish_music_emotion_dataset,train,93,30.000181,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0091,1,pending,,pending,pending,
turkey_modern_0092,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0092.mp3,bilal63/turkish_music_emotion_dataset,train,94,30.000159,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0092,1,pending,,pending,pending,
turkey_modern_0093,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0093.mp3,bilal63/turkish_music_emotion_dataset,train,95,30.000023,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0093,1,pending,,pending,pending,
turkey_modern_0094,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0094.mp3,bilal63/turkish_music_emotion_dataset,train,96,30.446236,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0094,1,pending,,pending,pending,
turkey_modern_0095,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0095.mp3,bilal63/turkish_music_emotion_dataset,train,97,30.000454,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0095,1,pending,,pending,pending,
turkey_modern_0096,turkey,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0096.mp3,bilal63/turkish_music_emotion_dataset,train,98,30.000635,44100,2,modern,turkey,modern_song,0,,,modern_turkish_song,,,,,,,,,,OTMM Makam archive available locally only as pitch/json; v3 main uses modern Turkish audio source.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,turkey_modern_0096,1,pending,,pending,pending,
