track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason,fma_track_id,fma_album_id,fma_artist_id,fma_album_title,fma_artist_location,fma_artist_latitude,fma_artist_longitude,fma_artist_website,fma_track_genre_top,fma_track_listens,fma_track_favorites,fma_track_language_code,fma_track_date_recorded,fma_track_url,fma_album_url,fma_artist_url,fma_match_method
italy_0102,italy,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0102.mp3,Free Music Archive,country_filtered,102,196.119569,44100,2,mixed,italy,jazz_blues,0,[4],[4],,,,,01 Savarnah,UP Paolo Pavan Pasqualino Ubaldini,Attribution-NonCommercial-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/UP_Paolo_Pavan_Pasqualino_Ubaldini/UP/01_Savarnah,,rome,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,italy_0102,1,pending,,pending,pending,,133421,20055,21802,UP,rome,,,https://www.facebook.com/UbaldiniPavan/?ref=hl,Jazz,2892,1,,,http://freemusicarchive.org/music/UP_Paolo_Pavan_Pasqualino_Ubaldini/UP/01_Savarnah,http://freemusicarchive.org/music/UP_Paolo_Pavan_Pasqualino_Ubaldini/UP/,http://freemusicarchive.org/music/UP_Paolo_Pavan_Pasqualino_Ubaldini/,url
italy_0103,italy,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0103.mp3,Free Music Archive,country_filtered,103,354.481814,44100,2,mixed,italy,jazz_blues,0,[4],[4],,,,,Franco Frunky,Boom Boom Beckett,Attribution-NonCommercial,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Boom_Boom_Beckett/Boom_boom_baby/08_-_Boom_Boom_Beckett_-_Franco_Frunky,,Italy,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,italy_0103,1,pending,,pending,pending,,126439,19110,21000,Boom boom baby,Italy,,,https://www.facebook.com/pages/Boom-Boom-Beckett/33788369694,Jazz,4865,4,,,http://freemusicarchive.org/music/Boom_Boom_Beckett/Boom_boom_baby/08_-_Boom_Boom_Beckett_-_Franco_Frunky,http://freemusicarchive.org/music/Boom_Boom_Beckett/Boom_boom_baby/,http://freemusicarchive.org/music/Boom_Boom_Beckett/,url
italy_0104,italy,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0104.mp3,Free Music Archive,country_filtered,104,307.130499,44100,2,mixed,italy,jazz_blues,0,[4],[4],,,,,To Be a Master P.,Boom Boom Beckett,Attribution-NonCommercial,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Boom_Boom_Beckett/Boom_boom_baby/03_-_Boom_Boom_Beckett_-_To_Be_a_Master_P,,Italy,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,italy_0104,1,pending,,pending,pending,,126434,19110,21000,Boom boom baby,Italy,,,https://www.facebook.com/pages/Boom-Boom-Beckett/33788369694,Jazz,2746,4,,,http://freemusicarchive.org/music/Boom_Boom_Beckett/Boom_boom_baby/03_-_Boom_Boom_Beckett_-_To_Be_a_Master_P,http://freemusicarchive.org/music/Boom_Boom_Beckett/Boom_boom_baby/,http://freemusicarchive.org/music/Boom_Boom_Beckett/,url
modern_english_pop_0000,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0000.mp3,vtsouval/mtg_jamendo_autotagging,train,21,30.062938,16000,1,modern,anglophone,modern_song,0,['pop'],['pop'],modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0000,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0001,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0001.mp3,vtsouval/mtg_jamendo_autotagging,train,22,30.062938,16000,1,modern,anglophone,modern_song,0,['pop'],['pop'],modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0001,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0002,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0002.mp3,vtsouval/mtg_jamendo_autotagging,train,23,30.062938,16000,1,modern,anglophone,modern_song,0,['pop'],['pop'],modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0002,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0003,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0003.mp3,vtsouval/mtg_jamendo_autotagging,train,24,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'minimal']","['pop', 'minimal']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0003,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0004,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0004.mp3,vtsouval/mtg_jamendo_autotagging,train,25,30.062938,16000,1,modern,anglophone,modern_song,0,['pop'],['pop'],modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0004,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0005,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0005.mp3,vtsouval/mtg_jamendo_autotagging,train,26,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'pop']","['folk', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0005,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0006,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0006.mp3,vtsouval/mtg_jamendo_autotagging,train,27,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'country', 'popfolk']","['pop', 'country', 'popfolk']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0006,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0007,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0007.mp3,vtsouval/mtg_jamendo_autotagging,train,28,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'classical']","['pop', 'classical']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0007,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0008,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0008.mp3,vtsouval/mtg_jamendo_autotagging,train,29,30.062938,16000,1,modern,anglophone,modern_song,0,['pop'],['pop'],modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0008,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0009,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0009.mp3,vtsouval/mtg_jamendo_autotagging,train,30,30.098938,16000,1,modern,anglophone,modern_song,0,"['pop', 'jazz']","['pop', 'jazz']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0009,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0010,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0010.mp3,vtsouval/mtg_jamendo_autotagging,train,31,30.062938,16000,1,modern,anglophone,modern_song,0,['pop'],['pop'],modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0010,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0011,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0011.mp3,vtsouval/mtg_jamendo_autotagging,train,32,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'minimal']","['pop', 'minimal']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0011,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0012,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0012.mp3,vtsouval/mtg_jamendo_autotagging,train,33,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'minimal']","['pop', 'minimal']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0012,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0013,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0013.mp3,vtsouval/mtg_jamendo_autotagging,train,34,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'pop']","['groove', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0013,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0014,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0014.mp3,vtsouval/mtg_jamendo_autotagging,train,35,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'easylistening', 'pop', 'lounge']","['groove', 'easylistening', 'pop', 'lounge']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0014,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0015,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0015.mp3,vtsouval/mtg_jamendo_autotagging,train,36,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'pop']","['groove', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0015,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0016,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0016.mp3,vtsouval/mtg_jamendo_autotagging,train,37,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'pop']","['groove', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0016,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0017,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0017.mp3,vtsouval/mtg_jamendo_autotagging,train,38,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'pop']","['groove', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0017,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0018,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0018.mp3,vtsouval/mtg_jamendo_autotagging,train,39,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'pop']","['groove', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0018,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0019,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0019.mp3,vtsouval/mtg_jamendo_autotagging,train,40,30.062938,16000,1,modern,anglophone,modern_song,0,"['groove', 'pop']","['groove', 'pop']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0019,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0020,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0020.mp3,vtsouval/mtg_jamendo_autotagging,train,48,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'indie', 'alternative']","['pop', 'indie', 'alternative']",modern_pop_benchmark,"['drums', 'synthesizer', 'piano', 'acousticguitar', 'electricguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0020,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0021,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0021.mp3,vtsouval/mtg_jamendo_autotagging,train,72,30.062938,16000,1,modern,anglophone,modern_song,0,"['instrumentalpop', 'classical']","['instrumentalpop', 'classical']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0021,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0022,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0022.mp3,vtsouval/mtg_jamendo_autotagging,train,79,30.062938,16000,1,modern,anglophone,modern_song,0,"['instrumentalpop', 'classical']","['instrumentalpop', 'classical']",modern_pop_benchmark,['piano'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0022,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0023,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0023.mp3,vtsouval/mtg_jamendo_autotagging,train,110,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'alternative']","['pop', 'alternative']",modern_pop_benchmark,"['drummachine', 'voice', 'electricguitar', 'bass', 'cello']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0023,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0024,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0024.mp3,vtsouval/mtg_jamendo_autotagging,train,142,30.098938,16000,1,modern,anglophone,modern_song,0,"['newage', 'contemporary', 'easylistening', 'instrumentalpop', 'pop']","['newage', 'contemporary', 'easylistening', 'instrumentalpop', 'pop']",modern_pop_benchmark,['guitar'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0024,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0025,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0025.mp3,vtsouval/mtg_jamendo_autotagging,train,146,30.062938,16000,1,modern,anglophone,modern_song,0,"['easylistening', 'newage', 'pop']","['easylistening', 'newage', 'pop']",modern_pop_benchmark,['guitar'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0025,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0026,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0026.mp3,vtsouval/mtg_jamendo_autotagging,train,149,30.098938,16000,1,modern,anglophone,modern_song,0,"['soundtrack', 'pop', 'instrumentalpop', 'lounge']","['soundtrack', 'pop', 'instrumentalpop', 'lounge']",modern_pop_benchmark,"['piano', 'bass', 'violin']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0026,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0027,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0027.mp3,vtsouval/mtg_jamendo_autotagging,train,237,30.098938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0027,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0028,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0028.mp3,vtsouval/mtg_jamendo_autotagging,train,238,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0028,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0029,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0029.mp3,vtsouval/mtg_jamendo_autotagging,train,239,30.062938,16000,1,modern,anglophone,modern_song,0,"['soundtrack', 'folk', 'easylistening', 'pop']","['soundtrack', 'folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0029,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0030,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0030.mp3,vtsouval/mtg_jamendo_autotagging,train,240,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0030,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0031,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0031.mp3,vtsouval/mtg_jamendo_autotagging,train,242,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0031,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0032,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0032.mp3,vtsouval/mtg_jamendo_autotagging,train,243,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0032,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0033,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0033.mp3,vtsouval/mtg_jamendo_autotagging,train,244,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0033,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0034,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0034.mp3,vtsouval/mtg_jamendo_autotagging,train,245,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0034,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0035,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0035.mp3,vtsouval/mtg_jamendo_autotagging,train,246,30.062938,16000,1,modern,anglophone,modern_song,0,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",modern_pop_benchmark,"['acousticguitar', 'bass']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0035,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0036,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0036.mp3,vtsouval/mtg_jamendo_autotagging,train,247,30.062938,16000,1,modern,anglophone,modern_song,0,"['pop', 'instrumentalpop']","['pop', 'instrumentalpop']",modern_pop_benchmark,"['electricguitar', 'drummachine']",,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0036,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0037,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0037.mp3,vtsouval/mtg_jamendo_autotagging,train,250,30.062938,16000,1,modern,anglophone,modern_song,0,"['blues', 'pop', 'chanson']","['blues', 'pop', 'chanson']",modern_pop_benchmark,['voice'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0037,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
modern_english_pop_0038,modern_english_pop,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0038.mp3,vtsouval/mtg_jamendo_autotagging,train,251,30.062938,16000,1,modern,anglophone,modern_song,0,"['blues', 'pop', 'chanson']","['blues', 'pop', 'chanson']",modern_pop_benchmark,['voice'],,,,,,,,,Proxy anglophone pop benchmark from MTG-Jamendo pop-tagged tracks with excluded genres removed.,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,modern_english_pop_0038,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
